Date,AverageTemperature,AverageTemperatureUncertainty,Country
2000-03-01,26.069000000000006,0.701,Mauritius
2000-04-01,25.22,0.193,Mauritius
2000-05-01,24.17,0.23399999999999999,Mauritius
2000-06-01,22.268,0.305,Mauritius
2000-07-01,21.409000000000002,0.295,Mauritius
2000-08-01,21.386,0.33,Mauritius
2000-09-01,21.715,0.21,Mauritius
2000-10-01,22.66500000000001,0.284,Mauritius
2000-11-01,24.093000000000004,0.34,Mauritius
2000-12-01,26.019000000000002,0.316,Mauritius
2001-01-01,26.959,0.187,Mauritius
2001-02-01,27.2,0.447,Mauritius
2001-03-01,27.168000000000006,0.268,Mauritius
2001-04-01,25.935,0.22699999999999998,Mauritius
2001-05-01,24.581,0.222,Mauritius
2001-06-01,21.76400000000001,0.48200000000000004,Mauritius
2001-07-01,21.473000000000006,0.163,Mauritius
2001-08-01,22.139,0.21600000000000005,Mauritius
2001-09-01,22.702,0.217,Mauritius
2001-10-01,23.127,0.4270000000000001,Mauritius
2001-11-01,24.563,0.26899999999999996,Mauritius
2001-12-01,26.275,0.306,Mauritius
2002-01-01,26.555,0.34600000000000003,Mauritius
2002-02-01,27.195,0.258,Mauritius
2002-03-01,26.878,0.298,Mauritius
2002-04-01,25.363000000000003,0.218,Mauritius
2002-05-01,24.131999999999998,0.349,Mauritius
2002-06-01,22.307,0.162,Mauritius
2002-07-01,22.06600000000001,0.218,Mauritius
2002-08-01,21.474,0.304,Mauritius
2002-09-01,22.021,0.23,Mauritius
2002-10-01,23.128,0.21100000000000002,Mauritius
2002-11-01,25.255,0.299,Mauritius
2002-12-01,26.375,0.428,Mauritius
2003-01-01,27.424,0.22399999999999998,Mauritius
2003-02-01,26.963,0.381,Mauritius
2003-03-01,26.838,0.41,Mauritius
2003-04-01,26.081,0.423,Mauritius
2003-05-01,24.909,0.316,Mauritius
2003-06-01,22.14,0.373,Mauritius
2003-07-01,21.354000000000006,0.341,Mauritius
2003-08-01,21.309,0.301,Mauritius
2003-09-01,22.4,0.331,Mauritius
2003-10-01,23.374000000000002,0.337,Mauritius
2003-11-01,24.887,0.204,Mauritius
2003-12-01,26.526000000000003,0.32799999999999996,Mauritius
2004-01-01,26.787,0.262,Mauritius
2004-02-01,27.552,0.18,Mauritius
2004-03-01,27.116,0.33299999999999996,Mauritius
2004-04-01,25.5,0.37,Mauritius
2004-05-01,23.318,0.301,Mauritius
2004-06-01,21.731,0.342,Mauritius
2004-07-01,21.78700000000001,0.39299999999999996,Mauritius
2004-08-01,22.01,0.309,Mauritius
2004-09-01,22.418000000000006,0.326,Mauritius
2004-10-01,22.94100000000001,0.46,Mauritius
2004-11-01,24.365,0.258,Mauritius
2004-12-01,25.53,0.172,Mauritius
2005-01-01,27.369,0.258,Mauritius
2005-02-01,26.878,0.695,Mauritius
2005-03-01,27.02,0.8029999999999999,Mauritius
2005-04-01,25.723000000000006,0.628,Mauritius
2005-05-01,23.955,0.243,Mauritius
2005-06-01,22.428,0.424,Mauritius
2005-07-01,21.419,0.33299999999999996,Mauritius
2005-08-01,21.229,0.239,Mauritius
2005-09-01,21.865,0.151,Mauritius
2005-10-01,22.393,0.301,Mauritius
2005-11-01,23.907,0.33899999999999997,Mauritius
2005-12-01,25.685,0.33899999999999997,Mauritius
2006-01-01,26.549,0.428,Mauritius
2006-02-01,26.768,0.263,Mauritius
2006-03-01,26.785,0.298,Mauritius
2006-04-01,25.89,0.303,Mauritius
2006-05-01,24.171,0.40399999999999997,Mauritius
2006-06-01,22.98,0.249,Mauritius
2006-07-01,21.463,0.39399999999999996,Mauritius
2006-08-01,21.244,0.425,Mauritius
2006-09-01,21.981,0.309,Mauritius
2006-10-01,22.704,0.35700000000000004,Mauritius
2006-11-01,24.857,0.467,Mauritius
2006-12-01,26.445,0.231,Mauritius
2007-01-01,27.053,0.29,Mauritius
2007-02-01,27.188,0.465,Mauritius
2007-03-01,26.386,0.33299999999999996,Mauritius
2007-04-01,25.58,0.215,Mauritius
2007-05-01,24.319000000000006,0.46399999999999997,Mauritius
2007-06-01,22.352,0.42,Mauritius
2007-07-01,22.06,0.439,Mauritius
2007-08-01,21.637,0.494,Mauritius
2007-09-01,22.134,0.265,Mauritius
2007-10-01,22.268,0.325,Mauritius
2007-11-01,24.613000000000003,0.20199999999999999,Mauritius
2007-12-01,25.82200000000001,0.377,Mauritius
2008-01-01,26.557,0.284,Mauritius
2008-02-01,26.487,0.221,Mauritius
2008-03-01,26.028000000000002,0.278,Mauritius
2008-04-01,25.518,0.488,Mauritius
2008-05-01,23.738000000000003,0.128,Mauritius
2008-06-01,21.876,0.168,Mauritius
2008-07-01,21.073,0.252,Mauritius
2008-08-01,21.686,0.3,Mauritius
2008-09-01,22.53700000000001,0.17300000000000001,Mauritius
2008-10-01,23.337000000000003,0.213,Mauritius
2008-11-01,25.043000000000006,0.341,Mauritius
2008-12-01,26.388,0.396,Mauritius
2009-01-01,27.582,0.248,Mauritius
2009-02-01,27.369,0.424,Mauritius
2009-03-01,26.917,0.23,Mauritius
2009-04-01,26.045,0.295,Mauritius
2009-05-01,24.487,0.251,Mauritius
2009-06-01,23.065,0.305,Mauritius
2009-07-01,21.606,0.262,Mauritius
2009-08-01,21.459,0.243,Mauritius
2009-09-01,22.115,0.258,Mauritius
2009-10-01,23.237,0.34,Mauritius
2009-11-01,24.818,0.225,Mauritius
2009-12-01,26.318,0.217,Mauritius
2010-01-01,27.021,0.255,Mauritius
2010-02-01,27.576,0.162,Mauritius
2010-03-01,27.179000000000002,0.222,Mauritius
2010-04-01,26.072,0.226,Mauritius
2010-05-01,25.143,0.235,Mauritius
2010-06-01,23.45300000000001,0.35100000000000003,Mauritius
2010-07-01,21.791,0.20800000000000002,Mauritius
2010-08-01,21.631,0.191,Mauritius
2010-09-01,22.295,0.406,Mauritius
2010-10-01,23.437,0.243,Mauritius
2010-11-01,24.463,0.305,Mauritius
2010-12-01,25.968000000000004,0.508,Mauritius
2011-01-01,26.749,0.311,Mauritius
2011-02-01,27.105999999999998,0.26,Mauritius
2011-03-01,26.835,0.183,Mauritius
2011-04-01,26.07,0.376,Mauritius
2011-05-01,24.505,0.384,Mauritius
2011-06-01,23.356,0.326,Mauritius
2011-07-01,21.974,0.225,Mauritius
2011-08-01,21.717,0.218,Mauritius
2011-09-01,22.19700000000001,0.366,Mauritius
2011-10-01,23.047,0.29100000000000004,Mauritius
2011-11-01,25.109,0.42200000000000004,Mauritius
2011-12-01,25.603,0.46299999999999997,Mauritius
2012-01-01,26.432,0.38299999999999995,Mauritius
2012-02-01,27.198,0.207,Mauritius
2012-03-01,26.244,0.32299999999999995,Mauritius
2012-04-01,25.705,0.248,Mauritius
2012-05-01,23.921,0.363,Mauritius
2012-06-01,22.474,0.35200000000000004,Mauritius
2012-07-01,22.033,0.531,Mauritius
2012-08-01,22.046,0.344,Mauritius
2012-09-01,22.079,0.299,Mauritius
2012-10-01,23.042,0.38299999999999995,Mauritius
2012-11-01,24.875,0.325,Mauritius
2012-12-01,26.439,0.595,Mauritius
2013-01-01,26.77,0.455,Mauritius
2013-02-01,27.014,0.585,Mauritius
2013-03-01,26.612,0.415,Mauritius
2013-04-01,25.273000000000003,0.261,Mauritius
2013-05-01,23.63,0.491,Mauritius
2013-06-01,22.208000000000002,0.47100000000000003,Mauritius
2013-07-01,21.468000000000004,0.544,Mauritius
2013-08-01,21.524,0.462,Mauritius
2013-09-01,,,Mauritius
2000-02-01,27.516,0.278,Mayotte
2000-03-01,27.754,0.307,Mayotte
2000-04-01,27.596,0.251,Mayotte
2000-05-01,27.23,0.386,Mayotte
2000-06-01,25.781,0.67,Mayotte
2000-07-01,24.787,0.41600000000000004,Mayotte
2000-08-01,25.158,0.674,Mayotte
2000-09-01,25.497,0.397,Mayotte
2000-10-01,26.084,0.18,Mayotte
2000-11-01,27.073,0.322,Mayotte
2000-12-01,27.45,0.36200000000000004,Mayotte
2001-01-01,27.466,0.498,Mayotte
2001-02-01,27.708000000000002,0.41200000000000003,Mayotte
2001-03-01,28.143,0.523,Mayotte
2001-04-01,27.94100000000001,0.307,Mayotte
2001-05-01,27.773000000000003,0.337,Mayotte
2001-06-01,26.24,0.395,Mayotte
2001-07-01,25.336,0.446,Mayotte
2001-08-01,25.681,0.38,Mayotte
2001-09-01,25.843000000000004,0.507,Mayotte
2001-10-01,26.218000000000004,0.32299999999999995,Mayotte
2001-11-01,27.923,0.385,Mayotte
2001-12-01,28.065,0.265,Mayotte
2002-01-01,27.641,0.374,Mayotte
2002-02-01,28.113000000000003,0.355,Mayotte
2002-03-01,28.354,0.409,Mayotte
2002-04-01,28.988000000000003,0.608,Mayotte
2002-05-01,27.872000000000003,0.835,Mayotte
2002-06-01,26.545,0.687,Mayotte
2002-07-01,25.873,0.47,Mayotte
2002-08-01,26.135,0.396,Mayotte
2002-09-01,26.375,0.29,Mayotte
2002-10-01,26.924,0.285,Mayotte
2002-11-01,27.879,0.192,Mayotte
2002-12-01,27.788,0.405,Mayotte
2003-01-01,27.315,0.503,Mayotte
2003-02-01,27.872,0.37799999999999995,Mayotte
2003-03-01,28.524,0.165,Mayotte
2003-04-01,28.135,0.314,Mayotte
2003-05-01,28.020000000000003,0.435,Mayotte
2003-06-01,26.587,0.508,Mayotte
2003-07-01,25.73,0.32299999999999995,Mayotte
2003-08-01,25.42100000000001,0.731,Mayotte
2003-09-01,26.171,0.4970000000000001,Mayotte
2003-10-01,26.698,0.486,Mayotte
2003-11-01,27.673,0.40399999999999997,Mayotte
2003-12-01,27.558000000000003,0.363,Mayotte
2004-01-01,27.743000000000002,0.381,Mayotte
2004-02-01,27.842,0.327,Mayotte
2004-03-01,27.971,0.28600000000000003,Mayotte
2004-04-01,27.975,0.177,Mayotte
2004-05-01,27.339000000000002,0.63,Mayotte
2004-06-01,26.098000000000006,0.376,Mayotte
2004-07-01,25.543000000000006,0.341,Mayotte
2004-08-01,25.59800000000001,0.5479999999999999,Mayotte
2004-09-01,26.258000000000006,0.36,Mayotte
2004-10-01,27.035,0.273,Mayotte
2004-11-01,27.394,0.25,Mayotte
2004-12-01,27.306,0.22699999999999998,Mayotte
2005-01-01,27.86,0.24100000000000002,Mayotte
2005-02-01,28.328000000000007,0.27399999999999997,Mayotte
2005-03-01,28.518,0.17800000000000002,Mayotte
2005-04-01,28.345,0.293,Mayotte
2005-05-01,28.001,0.22899999999999998,Mayotte
2005-06-01,26.669,0.29,Mayotte
2005-07-01,26.001,0.17,Mayotte
2005-08-01,25.591,0.18899999999999997,Mayotte
2005-09-01,26.12,0.331,Mayotte
2005-10-01,26.636,0.20199999999999999,Mayotte
2005-11-01,27.496,0.3,Mayotte
2005-12-01,27.627,0.36200000000000004,Mayotte
2006-01-01,27.653,0.638,Mayotte
2006-02-01,27.878,0.266,Mayotte
2006-03-01,28.237,0.244,Mayotte
2006-04-01,28.23500000000001,0.38299999999999995,Mayotte
2006-05-01,27.585,0.396,Mayotte
2006-06-01,26.73,0.375,Mayotte
2006-07-01,25.674,0.27899999999999997,Mayotte
2006-08-01,25.73200000000001,0.303,Mayotte
2006-09-01,26.016,0.21600000000000005,Mayotte
2006-10-01,26.765,0.32899999999999996,Mayotte
2006-11-01,27.803,0.364,Mayotte
2006-12-01,27.507,0.37799999999999995,Mayotte
2007-01-01,27.726,0.26899999999999996,Mayotte
2007-02-01,27.762,0.281,Mayotte
2007-03-01,28.176,0.203,Mayotte
2007-04-01,28.269000000000002,0.26,Mayotte
2007-05-01,28.23500000000001,0.47200000000000003,Mayotte
2007-06-01,26.567,0.465,Mayotte
2007-07-01,25.91,0.29600000000000004,Mayotte
2007-08-01,26.237,0.32799999999999996,Mayotte
2007-09-01,26.274,0.24,Mayotte
2007-10-01,26.793000000000006,0.436,Mayotte
2007-11-01,27.628,0.359,Mayotte
2007-12-01,27.502,0.428,Mayotte
2008-01-01,27.291,0.467,Mayotte
2008-02-01,27.254,0.272,Mayotte
2008-03-01,27.652,0.33,Mayotte
2008-04-01,27.781,0.253,Mayotte
2008-05-01,27.102,0.258,Mayotte
2008-06-01,26.025,0.517,Mayotte
2008-07-01,25.492,0.389,Mayotte
2008-08-01,25.654000000000003,0.47700000000000004,Mayotte
2008-09-01,26.404,0.32799999999999996,Mayotte
2008-10-01,27.055999999999997,0.239,Mayotte
2008-11-01,27.64,0.254,Mayotte
2008-12-01,27.625,0.369,Mayotte
2009-01-01,27.901,0.342,Mayotte
2009-02-01,27.868000000000002,0.385,Mayotte
2009-03-01,28.035,0.192,Mayotte
2009-04-01,28.0,0.5329999999999999,Mayotte
2009-05-01,27.567,0.6559999999999999,Mayotte
2009-06-01,26.712,0.484,Mayotte
2009-07-01,25.833000000000002,0.539,Mayotte
2009-08-01,25.708000000000002,0.193,Mayotte
2009-09-01,26.35,0.24,Mayotte
2009-10-01,26.959,0.18,Mayotte
2009-11-01,27.777,0.37799999999999995,Mayotte
2009-12-01,28.146,0.31,Mayotte
2010-01-01,27.529,0.40399999999999997,Mayotte
2010-02-01,28.205,0.341,Mayotte
2010-03-01,28.752,0.34299999999999997,Mayotte
2010-04-01,28.94700000000001,0.205,Mayotte
2010-05-01,28.538,0.439,Mayotte
2010-06-01,27.49,0.512,Mayotte
2010-07-01,26.042,0.409,Mayotte
2010-08-01,25.917,0.33799999999999997,Mayotte
2010-09-01,26.092,0.4,Mayotte
2010-10-01,26.889,0.506,Mayotte
2010-11-01,27.574,0.318,Mayotte
2010-12-01,27.442,0.41600000000000004,Mayotte
2011-01-01,27.356,0.327,Mayotte
2011-02-01,27.514,0.457,Mayotte
2011-03-01,27.543000000000006,0.22,Mayotte
2011-04-01,28.20000000000001,0.374,Mayotte
2011-05-01,27.615,0.507,Mayotte
2011-06-01,26.815,0.325,Mayotte
2011-07-01,25.868000000000002,0.469,Mayotte
2011-08-01,25.875,0.41200000000000003,Mayotte
2011-09-01,26.406,0.22899999999999998,Mayotte
2011-10-01,27.090999999999998,0.327,Mayotte
2011-11-01,28.05,0.255,Mayotte
2011-12-01,27.93,0.35100000000000003,Mayotte
2012-01-01,27.253,0.629,Mayotte
2012-02-01,27.553,0.35700000000000004,Mayotte
2012-03-01,27.638,0.192,Mayotte
2012-04-01,27.92,0.276,Mayotte
2012-05-01,27.426,0.423,Mayotte
2012-06-01,26.309,0.44,Mayotte
2012-07-01,25.533,0.669,Mayotte
2012-08-01,25.612,0.23800000000000002,Mayotte
2012-09-01,26.186,0.467,Mayotte
2012-10-01,26.678,0.9059999999999999,Mayotte
2012-11-01,27.657,0.45799999999999996,Mayotte
2012-12-01,27.875,0.698,Mayotte
2013-01-01,28.11,0.41100000000000003,Mayotte
2013-02-01,27.905,0.615,Mayotte
2013-03-01,28.297,0.192,Mayotte
2013-04-01,28.092,0.45899999999999996,Mayotte
2013-05-01,27.588,0.517,Mayotte
2013-06-01,26.056,0.6409999999999999,Mayotte
2013-07-01,25.45,0.722,Mayotte
2013-08-01,25.556,0.5479999999999999,Mayotte
2013-09-01,,,Mayotte
2000-02-01,18.049,0.213,Mexico
2000-03-01,19.951,0.159,Mexico
2000-04-01,22.275,0.21100000000000002,Mexico
2000-05-01,24.8,0.20199999999999999,Mexico
2000-06-01,24.765,0.242,Mexico
2000-07-01,25.812,0.258,Mexico
2000-08-01,24.857,0.359,Mexico
2000-09-01,24.482,0.276,Mexico
2000-10-01,20.929000000000002,0.207,Mexico
2000-11-01,17.58,0.19699999999999998,Mexico
2000-12-01,15.186,0.23199999999999998,Mexico
2001-01-01,14.828,0.19399999999999998,Mexico
2001-02-01,17.349,0.28600000000000003,Mexico
2001-03-01,18.424000000000003,0.155,Mexico
2001-04-01,21.982,0.245,Mexico
2001-05-01,24.108,0.285,Mexico
2001-06-01,25.567,0.337,Mexico
2001-07-01,25.535999999999998,0.28600000000000003,Mexico
2001-08-01,25.489,0.182,Mexico
2001-09-01,24.278,0.321,Mexico
2001-10-01,21.665,0.21600000000000005,Mexico
2001-11-01,18.745,0.20800000000000002,Mexico
2001-12-01,15.625,0.255,Mexico
2002-01-01,15.748,0.327,Mexico
2002-02-01,16.151999999999994,0.20800000000000002,Mexico
2002-03-01,19.208,0.172,Mexico
2002-04-01,22.881,0.237,Mexico
2002-05-01,24.824,0.203,Mexico
2002-06-01,25.705,0.109,Mexico
2002-07-01,25.123,0.32799999999999996,Mexico
2002-08-01,25.568,0.225,Mexico
2002-09-01,24.142,0.25,Mexico
2002-10-01,21.871,0.261,Mexico
2002-11-01,18.011,0.231,Mexico
2002-12-01,15.467,0.301,Mexico
2003-01-01,15.880999999999998,0.275,Mexico
2003-02-01,17.294999999999998,0.249,Mexico
2003-03-01,19.288,0.151,Mexico
2003-04-01,21.84,0.23600000000000002,Mexico
2003-05-01,25.305,0.187,Mexico
2003-06-01,25.519,0.303,Mexico
2003-07-01,25.307,0.375,Mexico
2003-08-01,25.298000000000002,0.366,Mexico
2003-09-01,24.013,0.26,Mexico
2003-10-01,21.887,0.337,Mexico
2003-11-01,19.116,0.168,Mexico
2003-12-01,15.204,0.315,Mexico
2004-01-01,15.149000000000001,0.29100000000000004,Mexico
2004-02-01,15.954999999999998,0.213,Mexico
2004-03-01,20.268,0.146,Mexico
2004-04-01,21.085,0.18100000000000002,Mexico
2004-05-01,24.006,0.21899999999999997,Mexico
2004-06-01,25.076,0.28600000000000003,Mexico
2004-07-01,25.416999999999998,0.24600000000000002,Mexico
2004-08-01,25.232,0.22699999999999998,Mexico
2004-09-01,23.601,0.134,Mexico
2004-10-01,22.045,0.228,Mexico
2004-11-01,17.935,0.166,Mexico
2004-12-01,15.329,0.165,Mexico
2005-01-01,16.441,0.161,Mexico
2005-02-01,16.869999999999994,0.235,Mexico
2005-03-01,18.947000000000006,0.136,Mexico
2005-04-01,21.910999999999998,0.21600000000000005,Mexico
2005-05-01,24.073,0.124,Mexico
2005-06-01,26.095,0.22,Mexico
2005-07-01,26.002,0.187,Mexico
2005-08-01,25.074,0.207,Mexico
2005-09-01,24.994,0.212,Mexico
2005-10-01,21.672,0.175,Mexico
2005-11-01,18.756,0.23199999999999998,Mexico
2005-12-01,16.127,0.226,Mexico
2006-01-01,16.098,0.295,Mexico
2006-02-01,17.518,0.24600000000000002,Mexico
2006-03-01,19.793000000000006,0.32799999999999996,Mexico
2006-04-01,22.982,0.267,Mexico
2006-05-01,24.538,0.306,Mexico
2006-06-01,25.750999999999998,0.245,Mexico
2006-07-01,25.613000000000003,0.23399999999999999,Mexico
2006-08-01,25.067,0.218,Mexico
2006-09-01,23.841,0.207,Mexico
2006-10-01,21.806,0.177,Mexico
2006-11-01,18.755,0.136,Mexico
2006-12-01,15.255,0.18100000000000002,Mexico
2007-01-01,14.467,0.177,Mexico
2007-02-01,16.865,0.25,Mexico
2007-03-01,19.776000000000003,0.215,Mexico
2007-04-01,21.353,0.21,Mexico
2007-05-01,23.885,0.16,Mexico
2007-06-01,25.430999999999997,0.262,Mexico
2007-07-01,25.114,0.177,Mexico
2007-08-01,25.19400000000001,0.166,Mexico
2007-09-01,24.086,0.253,Mexico
2007-10-01,21.727,0.156,Mexico
2007-11-01,18.816,0.182,Mexico
2007-12-01,16.238,0.264,Mexico
2008-01-01,15.258,0.21600000000000005,Mexico
2008-02-01,17.707,0.24600000000000002,Mexico
2008-03-01,19.088,0.25,Mexico
2008-04-01,22.227,0.147,Mexico
2008-05-01,24.351,0.131,Mexico
2008-06-01,25.837,0.243,Mexico
2008-07-01,24.776,0.13699999999999998,Mexico
2008-08-01,24.841,0.23,Mexico
2008-09-01,23.229,0.24100000000000002,Mexico
2008-10-01,21.35,0.226,Mexico
2008-11-01,18.207,0.11599999999999999,Mexico
2008-12-01,16.152,0.21100000000000002,Mexico
2009-01-01,16.354,0.243,Mexico
2009-02-01,17.954,0.28300000000000003,Mexico
2009-03-01,19.796000000000006,0.182,Mexico
2009-04-01,21.955,0.122,Mexico
2009-05-01,24.742,0.213,Mexico
2009-06-01,25.738000000000003,0.184,Mexico
2009-07-01,26.518,0.313,Mexico
2009-08-01,25.977,0.215,Mexico
2009-09-01,24.169,0.17600000000000002,Mexico
2009-10-01,21.828000000000007,0.161,Mexico
2009-11-01,18.339,0.253,Mexico
2009-12-01,15.183,0.126,Mexico
2010-01-01,14.67,0.22699999999999998,Mexico
2010-02-01,15.343,0.192,Mexico
2010-03-01,18.291,0.21600000000000005,Mexico
2010-04-01,21.358,0.19699999999999998,Mexico
2010-05-01,24.529,0.20600000000000002,Mexico
2010-06-01,26.186999999999998,0.20800000000000002,Mexico
2010-07-01,25.1,0.22699999999999998,Mexico
2010-08-01,25.72600000000001,0.271,Mexico
2010-09-01,24.256,0.239,Mexico
2010-10-01,21.332,0.17,Mexico
2010-11-01,17.907999999999994,0.2,Mexico
2010-12-01,15.535,0.26,Mexico
2011-01-01,15.337,0.272,Mexico
2011-02-01,16.426,0.24100000000000002,Mexico
2011-03-01,20.615,0.22399999999999998,Mexico
2011-04-01,23.346999999999998,0.23199999999999998,Mexico
2011-05-01,24.842,0.27699999999999997,Mexico
2011-06-01,26.493,0.358,Mexico
2011-07-01,25.611,0.231,Mexico
2011-08-01,26.262,0.16699999999999998,Mexico
2011-09-01,24.834,0.126,Mexico
2011-10-01,21.836,0.132,Mexico
2011-11-01,18.449,0.313,Mexico
2011-12-01,15.14,0.371,Mexico
2012-01-01,16.185,0.386,Mexico
2012-02-01,16.951,0.24100000000000002,Mexico
2012-03-01,19.947000000000006,0.213,Mexico
2012-04-01,22.474,0.327,Mexico
2012-05-01,24.957,0.222,Mexico
2012-06-01,26.096999999999998,0.33799999999999997,Mexico
2012-07-01,25.298,0.5,Mexico
2012-08-01,25.681,0.336,Mexico
2012-09-01,24.224,0.222,Mexico
2012-10-01,22.289,0.39899999999999997,Mexico
2012-11-01,19.107,0.38,Mexico
2012-12-01,16.619,0.33,Mexico
2013-01-01,15.299,0.301,Mexico
2013-02-01,17.361,0.305,Mexico
2013-03-01,19.421000000000006,0.29100000000000004,Mexico
2013-04-01,21.986,0.273,Mexico
2013-05-01,24.113000000000003,0.294,Mexico
2013-06-01,26.225,0.201,Mexico
2013-07-01,25.304,0.251,Mexico
2013-08-01,25.274,0.344,Mexico
2013-09-01,24.99,1.026,Mexico
2000-02-01,1.023,0.158,Moldova
2000-03-01,4.082,0.313,Moldova
2000-04-01,12.858999999999998,0.293,Moldova
2000-05-01,16.727,0.33299999999999996,Moldova
2000-06-01,19.57,0.33299999999999996,Moldova
2000-07-01,21.339000000000002,0.293,Moldova
2000-08-01,22.152,0.337,Moldova
2000-09-01,14.75,0.213,Moldova
2000-10-01,10.208,0.222,Moldova
2000-11-01,7.806000000000001,0.171,Moldova
2000-12-01,1.879,0.255,Moldova
2001-01-01,-0.2060000000000004,0.396,Moldova
2001-02-01,0.03400000000000025,0.28300000000000003,Moldova
2001-03-01,5.787000000000001,0.209,Moldova
2001-04-01,10.661,0.204,Moldova
2001-05-01,15.057,0.23800000000000002,Moldova
2001-06-01,17.774,0.273,Moldova
2001-07-01,24.144000000000002,0.16899999999999998,Moldova
2001-08-01,22.712,0.302,Moldova
2001-09-01,16.035999999999998,0.14,Moldova
2001-10-01,11.335,0.27399999999999997,Moldova
2001-11-01,2.9110000000000005,0.237,Moldova
2001-12-01,-6.234999999999999,0.218,Moldova
2002-01-01,-2.552,0.209,Moldova
2002-02-01,4.337,0.156,Moldova
2002-03-01,6.74,0.242,Moldova
2002-04-01,9.757,0.249,Moldova
2002-05-01,17.485,0.434,Moldova
2002-06-01,19.976000000000006,0.261,Moldova
2002-07-01,24.303,0.24600000000000002,Moldova
2002-08-01,21.195999999999998,0.192,Moldova
2002-09-01,16.292,0.266,Moldova
2002-10-01,9.519,0.28,Moldova
2002-11-01,6.097,0.27699999999999997,Moldova
2002-12-01,-6.657,0.44799999999999995,Moldova
2003-01-01,-3.23,0.154,Moldova
2003-02-01,-6.172999999999999,0.32299999999999995,Moldova
2003-03-01,0.8240000000000001,0.309,Moldova
2003-04-01,8.274999999999999,0.316,Moldova
2003-05-01,19.934,0.32899999999999996,Moldova
2003-06-01,20.557,0.337,Moldova
2003-07-01,21.520000000000003,0.209,Moldova
2003-08-01,22.022,0.469,Moldova
2003-09-01,15.461,0.223,Moldova
2003-10-01,8.849,0.294,Moldova
2003-11-01,5.316000000000002,0.195,Moldova
2003-12-01,-0.214,0.342,Moldova
2004-01-01,-4.2860000000000005,0.428,Moldova
2004-02-01,-0.831,0.201,Moldova
2004-03-01,5.2570000000000014,0.257,Moldova
2004-04-01,10.196,0.212,Moldova
2004-05-01,14.677,0.255,Moldova
2004-06-01,18.871,0.302,Moldova
2004-07-01,21.347,0.262,Moldova
2004-08-01,20.544,0.301,Moldova
2004-09-01,15.768,0.273,Moldova
2004-10-01,11.036,0.37799999999999995,Moldova
2004-11-01,5.005000000000001,0.245,Moldova
2004-12-01,1.238,0.245,Moldova
2005-01-01,0.22499999999999964,0.363,Moldova
2005-02-01,-3.349,0.377,Moldova
2005-03-01,1.6920000000000002,0.272,Moldova
2005-04-01,9.963,0.191,Moldova
2005-05-01,16.438,0.244,Moldova
2005-06-01,18.447000000000006,0.267,Moldova
2005-07-01,21.929000000000002,0.31,Moldova
2005-08-01,21.164,0.201,Moldova
2005-09-01,17.283,0.282,Moldova
2005-10-01,10.05,0.27399999999999997,Moldova
2005-11-01,3.7230000000000003,0.275,Moldova
2005-12-01,0.5469999999999999,0.46399999999999997,Moldova
2006-01-01,-7.033,0.62,Moldova
2006-02-01,-3.584,0.245,Moldova
2006-03-01,2.138,0.248,Moldova
2006-04-01,10.287,0.28800000000000003,Moldova
2006-05-01,15.177999999999999,0.306,Moldova
2006-06-01,19.4,0.249,Moldova
2006-07-01,21.63600000000001,0.316,Moldova
2006-08-01,21.474,0.19699999999999998,Moldova
2006-09-01,16.945,0.374,Moldova
2006-10-01,11.143,0.273,Moldova
2006-11-01,5.4830000000000005,0.221,Moldova
2006-12-01,2.035,0.431,Moldova
2007-01-01,3.1020000000000003,0.299,Moldova
2007-02-01,0.05100000000000016,0.40700000000000003,Moldova
2007-03-01,6.465,0.331,Moldova
2007-04-01,9.827,0.16899999999999998,Moldova
2007-05-01,18.623,0.254,Moldova
2007-06-01,22.415,0.434,Moldova
2007-07-01,24.56,0.546,Moldova
2007-08-01,22.993,0.27699999999999997,Moldova
2007-09-01,15.982000000000001,0.386,Moldova
2007-10-01,10.613,0.257,Moldova
2007-11-01,2.627,0.282,Moldova
2007-12-01,-0.951,0.5539999999999999,Moldova
2008-01-01,-2.2140000000000004,0.322,Moldova
2008-02-01,1.42,0.264,Moldova
2008-03-01,6.3820000000000014,0.35700000000000004,Moldova
2008-04-01,10.642999999999999,0.183,Moldova
2008-05-01,15.388,0.469,Moldova
2008-06-01,20.369,0.22,Moldova
2008-07-01,21.541,0.165,Moldova
2008-08-01,22.680999999999997,0.23,Moldova
2008-09-01,15.12,0.155,Moldova
2008-10-01,11.497,0.278,Moldova
2008-11-01,5.091,0.308,Moldova
2008-12-01,1.015,0.23,Moldova
2009-01-01,-1.8880000000000001,0.33799999999999997,Moldova
2009-02-01,0.754,0.313,Moldova
2009-03-01,3.619,0.19399999999999998,Moldova
2009-04-01,11.139,0.44799999999999995,Moldova
2009-05-01,16.137999999999998,0.3,Moldova
2009-06-01,20.956,0.314,Moldova
2009-07-01,23.148000000000003,0.35600000000000004,Moldova
2009-08-01,21.302,0.251,Moldova
2009-09-01,17.629,0.122,Moldova
2009-10-01,10.979,0.18,Moldova
2009-11-01,6.131,0.373,Moldova
2009-12-01,-1.124,0.349,Moldova
2010-01-01,-5.777,0.425,Moldova
2010-02-01,-1.423,0.33399999999999996,Moldova
2010-03-01,3.519,0.258,Moldova
2010-04-01,10.41,0.26899999999999996,Moldova
2010-05-01,16.892,0.278,Moldova
